Nombre,Apellido,Género,Edad,Endeudamiento,Tipo de pensionista,Delito de mayor gravedad ,Cantidad de hijos,Lugar de residencia,Participación en un voluntariado,Estado civil,Participación anterior,Fumador,Preferencia viaje,Pension anual,Años tributados,Maltrato,Discapacidad
Manuel,Pelayo,male,59,False,3,0,4,1,False,2,False,0,2,16270,31,False,0
Fortunata,Guitart,female,65,False,1,2,0,4,False,3,False,0,2,22297,41,False,0
Carina,Gutiérrez,female,78,False,4,0,8,1,True,3,False,0,2,13484,37,False,0
Fabiana,Doménech,female,72,False,2,0,2,1,False,2,False,0,2,25194,35,False,2
Ruy,Palacios,male,69,False,3,3,2,4,False,3,False,1,4,20073,36,False,3
Maria Jose,Berrocal,unknown,63,False,2,0,2,1,False,1,False,0,1,18846,44,False,0
Yolanda,Borrell,female,68,False,5,0,0,1,False,2,False,0,4,16785,39,False,0
Nacho,Benítez,male,69,False,1,0,1,1,False,2,False,0,4,17276,38,False,0
Isa,Alvarez,female,69,False,3,0,2,1,False,3,False,0,2,21185,43,False,0
Anita,Llorente,female,71,False,3,0,1,1,False,2,True,0,3,14036,16,False,0
Alfredo,Ibarra,male,59,False,6,0,6,1,False,2,False,1,1,21859,40,False,0
Hipolito,Donaire,male,58,True,3,0,1,2,True,2,False,0,4,20566,43,False,0
Amador,Barroso,male,68,True,5,0,8,4,False,2,False,0,3,18723,41,False,0
Chita,Múñiz,female,65,False,6,0,7,1,False,2,False,0,5,21228,37,False,3
Nieves,Duarte,female,96,False,4,0,2,1,False,1,False,2,2,13790,43,False,0
Silvestre,Angulo,male,66,True,4,0,1,1,False,3,False,0,3,20966,42,False,0
Amalia,Verdugo,female,60,True,3,0,1,1,False,2,False,0,3,19121,42,False,0
Genoveva,Barrio,female,63,True,3,0,2,1,False,2,False,0,1,17963,43,False,0
Pepita,Luís,female,67,False,3,0,2,1,False,3,False,0,2,19015,26,False,3
Edelmira,Pombo,female,69,False,5,0,4,2,False,2,False,0,4,17745,23,False,0
Alma,Lago,female,64,False,6,0,2,4,False,2,False,0,1,12642,41,False,0
Tatiana,Estevez,female,76,True,5,0,1,4,True,2,False,0,5,17599,42,False,3
Maria,Ripoll,female,69,False,4,0,2,1,False,2,False,0,4,13577,32,False,2
Edmundo,Galan,male,63,False,4,0,2,4,False,3,False,0,2,14349,42,False,0
Eugenia,Ferrera,female,63,False,3,2,1,4,False,2,True,0,4,21319,43,False,0
Augusto,Manzano,male,82,False,1,0,2,1,False,2,False,0,4,16692,40,False,0
Jose Carlos,Oliveras,unknown,58,False,6,0,0,1,False,2,False,0,4,16437,40,False,0
Elba,Valdés,unknown,65,False,6,0,1,1,False,2,True,0,5,14750,44,False,3
Delia,Vara,female,60,True,5,0,2,1,True,2,True,0,2,18443,44,False,0
Manu,Baquero,male,65,False,5,0,1,1,False,2,False,0,2,30970,42,False,0
Guillermo,Alfonso,male,62,False,1,0,2,2,False,2,False,0,3,11400,34,False,0
Jennifer,Bas,female,64,False,1,0,2,1,False,1,False,0,4,22772,42,False,0
Pia,Carbonell,female,69,False,1,0,1,4,False,2,False,0,3,12412,40,False,0
Marisol,Mora,female,73,True,3,0,0,2,False,2,True,0,1,11704,43,False,0
Edmundo,Iniesta,male,78,False,3,0,1,1,False,2,False,0,1,27486,41,False,3
Lazaro,Botella,male,69,False,5,0,2,2,True,2,True,0,4,20491,41,False,0
Natalia,Raya,female,58,False,1,0,0,1,True,2,False,0,3,20937,43,False,2
Lazaro,Aguilar,male,88,True,2,0,2,4,False,2,True,0,4,26141,40,False,1
Pepe,Sabater,male,66,False,2,0,1,1,False,3,False,0,2,16493,40,False,2
Victor Manuel,Gabaldón,unknown,67,False,4,0,2,1,False,2,True,0,1,17122,28,False,0
Jose Angel,Palmer,unknown,61,False,1,0,2,1,True,1,False,0,1,22063,35,False,0
Angelica,Paz,female,65,True,1,0,1,1,True,2,False,0,4,15433,42,False,0
Amelia,Solé,female,68,False,1,0,0,1,False,1,False,0,4,14707,35,False,0
Lucio,Solsona,male,65,False,3,0,6,4,False,3,True,0,1,23872,38,False,0
Teofilo,Diéguez,male,63,True,3,0,2,1,True,2,False,0,4,16679,41,False,2
Curro,Larrañaga,unknown,61,False,6,0,2,1,False,3,False,0,2,17412,37,False,0
Aitana,Báez,female,60,False,5,2,2,1,True,3,False,0,2,16036,40,False,2
Adelia,Bas,female,62,False,5,0,0,4,True,2,False,0,4,11684,41,False,0
Ana Sofia,Arévalo,unknown,59,False,3,0,1,1,False,2,False,0,4,13923,37,False,0
Angeles,Cámara,unknown,84,False,6,0,2,1,False,2,False,0,2,16230,44,False,1
Blas,Borrás,male,62,False,5,0,2,1,False,2,False,0,5,18703,40,False,0
Felix,Losa,male,79,True,6,0,2,1,True,2,False,0,1,16571,41,False,3
Graciano,Cal,male,69,False,3,0,0,1,False,1,False,0,3,17461,44,False,0
Emigdio,Benet,unknown,72,False,2,0,2,1,False,2,False,0,5,11964,28,False,0
Natanael,Portero,male,65,False,4,0,1,1,True,2,False,2,2,20133,42,False,0
Leon,Oliva,male,60,False,3,2,1,1,False,2,False,1,2,25769,40,False,0
Hernando,Neira,male,67,False,3,0,0,1,False,1,False,0,3,16747,44,False,2
Anastasio,Valderrama,male,70,False,3,2,7,1,False,3,True,0,1,17202,15,False,2
Xavier,Chico,male,64,False,1,0,5,4,False,2,True,0,3,17193,42,False,0
Renato,Pereira,male,64,False,3,0,2,1,False,2,False,0,2,23312,42,False,0
Eusebio,Galan,male,80,False,6,0,5,1,False,2,False,0,1,19954,35,False,0
Cristina,Rocha,female,65,False,2,0,0,4,False,2,False,0,2,39603,25,False,3
Marta,Chamorro,female,58,False,6,0,1,1,False,2,True,0,2,23223,26,False,2
Eric,Agullo,male,61,False,4,0,2,4,False,3,True,0,1,19937,44,False,0
Julie,Río,female,96,False,6,0,2,1,True,2,False,0,5,26138,40,False,0
Lola,Valera,female,71,False,1,3,0,1,False,3,False,0,1,11304,41,False,0
Victorino,Exposito,male,63,True,1,0,4,1,False,1,False,0,3,24768,37,False,0
Artemio,Hoz,male,66,False,6,0,2,1,False,3,True,0,1,19445,37,False,0
Nazario,Sanjuan,male,76,False,6,0,2,4,False,2,False,0,4,14661,39,False,3
Amada,Tejedor,female,96,False,3,0,0,4,True,3,True,0,4,18468,23,False,2
Edgardo,Rios,male,58,True,6,0,2,1,False,2,False,0,5,16789,41,False,0
Rafaela,Larrañaga,female,64,False,3,0,2,1,False,3,False,0,2,12411,35,False,0
Azucena,Hoz,female,58,False,6,0,3,1,True,2,True,0,4,12803,37,False,3
Jose Maria,Blanch,unknown,68,False,1,0,2,1,False,2,True,0,4,18428,17,False,3
Reyes,Carrasco,female,66,False,1,0,0,1,False,2,False,0,2,15729,33,False,0
Emelina,Montserrat,female,80,False,4,0,1,1,False,2,False,0,4,30456,44,False,3
Isidro,Cañizares,male,77,False,5,0,1,6,False,3,True,0,1,30198,44,False,0
Aitor,Duarte,male,60,False,5,0,3,4,True,1,False,1,4,21421,27,False,0
Gilberto,Porras,male,58,False,5,0,2,4,False,2,False,0,5,12115,34,False,1
Luciano,Asensio,male,75,False,6,0,2,2,False,3,False,0,4,13100,38,False,0
Susanita,Casals,unknown,63,False,1,0,1,1,False,1,False,0,4,12623,40,False,0
Leon,Arroyo,male,82,False,1,0,1,1,False,2,False,0,3,19132,41,False,2
Isidoro,Ayuso,male,76,False,4,0,2,1,False,2,False,0,1,40154,40,False,0
Renato,Toledo,male,84,False,2,0,0,1,False,2,False,0,4,16076,41,False,0
Fabiola,Carbajo,female,74,True,5,0,2,1,True,1,False,0,4,24679,41,False,0
Quique,Cerdá,male,77,False,3,0,2,1,False,2,False,1,4,14919,34,False,0
Melania,Fajardo,female,73,False,4,0,4,4,False,2,False,0,3,13628,37,False,0
Nicolas,Gomis,male,60,True,1,0,2,1,False,2,False,0,1,22161,40,False,3
Humberto,Calvet,male,67,False,1,0,1,1,True,2,False,0,4,20212,36,False,0
Maximo,Clemente,unknown,62,False,3,3,2,1,True,2,False,0,5,10987,32,False,0
Francisca,Gabaldón,female,82,True,5,0,2,2,False,2,False,0,1,20709,31,False,0
Guillermo,Llobet,male,63,False,2,0,1,1,False,3,False,1,3,19338,42,False,1
Luis,Campillo,male,66,False,6,0,2,4,True,3,False,0,4,16392,41,False,0
Trini,Vélez,female,60,False,4,0,5,1,False,2,False,0,1,15853,41,False,0
Clotilde,Priego,female,67,False,1,0,1,1,False,1,False,0,1,14172,40,False,0
Paola,Pavón,female,60,False,6,0,1,1,False,2,False,0,3,13706,21,False,0
Moreno,Marín,male,64,False,2,0,1,1,False,1,False,0,2,29402,42,False,0
Donato,Parra,male,62,False,6,0,2,1,False,1,False,0,3,14878,36,False,2
Berto,Salamanca,male,67,False,2,2,3,4,False,2,False,0,5,16030,30,False,1
Amparo,Clavero,female,73,False,2,0,0,1,False,2,False,0,4,16363,44,False,0
Gabriela,Cobos,female,82,False,4,0,2,1,False,3,False,0,4,17049,39,False,0
Espiridion,Camino,unknown,63,False,4,0,2,4,False,2,False,0,2,26384,36,False,0
Sosimo,Herrera,unknown,64,False,2,0,1,4,True,2,True,0,3,35189,21,False,0
Adelina,Solís,female,79,False,2,0,2,1,False,3,False,0,2,14242,31,False,0
Eric,Torralba,male,78,False,3,0,0,1,False,2,False,0,3,16006,40,False,0
Luis,Piñol,male,98,False,2,0,2,2,False,3,False,0,2,14550,43,False,0
Jose Maria,Vaquero,unknown,71,False,1,0,1,1,False,1,False,0,3,18662,38,False,0
Ruperto,Benitez,unknown,74,True,1,0,0,1,True,2,False,0,4,13881,40,False,0
Soraya,Carreño,female,62,False,2,0,2,1,False,2,False,0,2,20402,42,False,0
Juan Luis,Navarro,unknown,59,False,2,0,7,1,True,2,False,0,4,15017,32,False,0
Alexandra,Julián,female,69,True,5,0,2,1,True,1,False,0,4,34044,40,False,0
Rico,Palmer,male,83,False,4,0,0,2,False,2,False,0,5,17934,38,False,0
Bibiana,Cañizares,female,75,False,4,0,0,1,False,2,False,0,3,15812,40,False,0
Julio,Pacheco,male,58,False,3,0,1,1,True,2,False,0,4,23945,18,False,0
Luisa,Arrieta,female,61,False,2,0,0,4,False,3,False,1,3,15935,15,False,0
Florinda,Andres,female,61,True,4,0,4,1,False,2,False,0,4,25952,43,False,2
Lilia,Tapia,female,58,False,2,0,0,1,True,3,False,0,4,20088,43,False,0
Alba,Gonzalo,female,65,False,3,0,2,1,True,2,False,0,4,23120,42,False,0
Manuel,Lumbreras,male,58,False,3,0,7,1,False,2,True,0,3,29396,40,False,3
Cirino,Hernández,male,73,False,6,0,1,1,False,2,True,0,4,16764,35,False,0
Miriam,Sanjuan,female,86,False,4,0,2,1,True,2,True,0,2,13853,29,False,0
Maria Teresa,León,unknown,69,True,3,0,5,6,False,2,True,0,4,16440,42,False,0
Isidora,Higueras,female,65,False,1,0,2,1,False,2,True,0,3,20441,21,False,0
Maxi,Ruano,mostly_female,97,False,6,0,2,1,False,2,False,0,1,15790,25,False,0
Eleuterio,Ayllón,male,82,True,2,0,0,2,False,3,False,0,3,14895,31,False,3
Juan Francisco,Jove,unknown,67,True,3,0,2,1,False,2,True,0,2,18450,40,False,0
Ariel,Vigil,male,66,False,1,0,1,1,True,3,False,0,2,17146,40,False,2
Barbara,Corral,female,73,False,2,0,2,1,True,2,False,0,4,16140,43,False,2
Amor,Barrena,female,83,False,4,0,5,1,False,3,False,0,4,35112,15,False,0
Leandra,Armas,female,74,False,6,0,2,1,True,1,False,0,2,13474,37,False,1
Rogelio,Cuevas,male,59,False,4,0,1,1,False,1,False,1,4,13692,36,False,3
Dafne,Monreal,female,91,False,1,0,1,1,False,1,True,0,2,15121,38,False,0
Anselma,Gras,female,69,False,3,0,2,1,False,2,False,0,1,12556,40,False,2
Aurelia,Pizarro,female,80,False,1,0,1,1,False,2,False,0,3,16644,36,False,0
Casemiro,Pera,unknown,82,True,4,0,2,1,False,2,False,0,3,17940,33,False,0
Ruperto,Ochoa,unknown,77,False,2,0,0,1,False,3,False,0,4,34415,36,False,0
Marianela,Cárdenas,female,73,False,4,0,0,1,False,2,False,0,3,21384,35,False,0
Visitacion,Español,unknown,83,False,1,0,1,2,False,3,False,0,4,19228,42,False,0
Bruno,Gascón,male,79,False,1,0,2,1,True,1,False,1,1,21677,41,False,0
Emilia,Campos,female,65,True,1,0,5,1,False,2,True,0,4,16997,23,False,3
Javi,Soler,unknown,65,False,1,0,0,1,False,2,False,0,2,16559,41,False,0
Loreto,Perera,male,65,False,2,2,1,1,False,2,False,0,4,26384,43,False,0
Guiomar,Merino,female,66,False,3,0,7,1,False,3,False,0,3,16561,43,False,0
Andrea,Paniagua,female,70,False,6,0,2,1,True,2,False,1,3,26176,39,False,0
Luciano,Tormo,male,70,False,4,0,2,1,False,2,False,0,4,18429,37,False,3
Francisco,Estrada,male,61,False,2,0,2,1,True,3,False,0,4,24115,41,False,3
Alex,Ibañez,male,69,False,6,0,2,1,False,2,False,0,5,18382,42,False,0
Joan,Perea,female,61,False,4,0,1,1,False,3,True,0,3,17703,22,False,0
Remigio,Cal,male,62,False,2,0,2,2,True,3,True,0,5,18323,41,False,1
Pascuala,Portillo,female,76,False,1,0,8,1,False,2,True,1,3,30708,20,False,0
Jonatan,Jara,unknown,76,False,2,0,1,6,False,1,False,0,3,17970,43,False,0
Evita,Lasa,female,82,False,5,0,1,1,False,2,False,0,1,19698,42,False,3
Julia,Torrents,female,73,False,3,0,2,4,False,2,False,0,4,17343,41,False,3
Fabiola,Córdoba,female,88,False,4,0,2,1,False,1,False,0,4,23049,40,False,0
Dionisia,Cantero,female,66,False,4,0,2,1,False,2,False,1,3,35419,33,False,2
Victor,Fernandez,male,79,False,6,0,1,1,False,2,False,0,5,16485,44,False,3
Pedro,Montenegro,male,72,True,5,0,2,1,False,2,False,0,1,27427,27,False,0
Mayte,Jiménez,female,59,False,6,0,2,1,False,3,False,0,3,18245,35,False,3
Timoteo,Guijarro,male,72,False,2,0,2,4,True,2,False,0,4,14225,43,False,0
Eduardo,Correa,male,69,False,3,0,0,1,False,2,False,0,5,24314,16,False,0
Feliciano,Moles,male,59,False,4,0,2,1,True,2,True,0,4,26655,41,False,1
Rocio,Ariño,unknown,81,False,5,0,2,1,False,3,False,0,4,15280,37,False,0
Jordi,Blazquez,male,62,False,2,0,0,1,True,2,False,0,3,25598,44,False,3
Maria Dolores,Castejón,unknown,60,False,5,0,1,1,True,1,False,0,3,11340,42,False,0
Lorenza,Salcedo,female,88,False,5,0,0,1,False,2,False,0,3,17785,42,False,3
Mar,Figuerola,female,83,False,6,0,2,1,True,3,True,0,1,13063,37,False,0
Jordan,Benet,male,68,False,1,0,1,1,False,2,True,0,5,12745,40,False,0
Edelmira,Sureda,female,58,False,6,0,0,1,False,2,False,0,3,22696,43,False,0
Encarnacion,Reig,unknown,76,False,3,0,2,1,True,3,False,0,1,12101,26,False,3
Marisela,Zurita,female,64,False,5,0,0,1,False,2,False,0,3,25242,42,False,2
Julian,Mayo,male,74,False,6,0,2,1,False,2,False,0,3,11958,39,False,0
Joaquin,Sala,unknown,67,False,2,0,1,1,False,2,False,0,4,13286,44,False,3
Milagros,Prats,female,70,False,3,0,3,1,True,2,False,0,4,22744,42,False,0
Flor,Martínez,female,77,True,5,0,1,6,False,2,False,0,4,15374,39,False,3
Fanny,Cid,female,78,False,4,0,5,1,False,2,False,0,4,20300,33,False,0
Africa,Fabra,unknown,68,False,4,0,1,1,False,2,False,0,2,16430,43,False,1
Catalina,Marqués,female,71,False,3,0,2,1,False,3,False,0,5,13425,43,False,0
Dalila,Corral,female,66,False,5,0,2,1,False,3,False,0,4,12747,41,False,0
Lupita,Guzman,female,70,False,5,0,1,4,False,2,False,1,1,13185,38,False,0
Marcos,Ruano,male,63,False,2,0,0,1,False,3,False,0,1,20837,42,False,0
Nilda,Galván,female,73,True,4,0,2,1,False,2,False,0,4,10984,38,False,2
Maricela,Gibert,female,71,False,4,0,1,4,True,3,True,0,4,21486,43,False,0
Rita,Arcos,female,70,False,3,0,4,1,False,2,False,0,3,23594,42,False,0
Sarita,Prado,female,62,False,4,0,1,1,True,2,False,0,3,12861,42,False,3
Francisco Javier,Fuster,unknown,69,False,3,0,0,1,False,2,False,0,1,17236,44,False,0
Marco,Juárez,male,72,False,4,0,2,1,False,2,False,0,4,16999,42,False,3
Sarita,Molina,female,64,False,2,0,2,1,False,2,False,0,4,11145,44,False,0
Jacobo,Oller,male,78,False,3,0,3,1,False,2,False,0,4,13493,42,False,0
Maximiliano,Barreda,male,66,False,2,0,1,4,False,2,False,0,5,26196,43,False,0
Rosendo,Pedrero,male,82,False,5,0,1,1,True,2,False,0,3,16804,40,False,0
Javiera,Gisbert,female,58,False,6,0,0,1,True,3,False,0,2,31571,40,False,0
Trinidad,Otero,female,79,False,4,0,1,1,False,3,False,0,4,17453,42,False,0
Lino,Dueñas,male,73,False,4,0,2,1,True,2,False,0,4,42539,42,False,3
Luis,Águila,male,63,False,6,0,2,1,False,2,False,0,1,18063,26,False,0
Anastasio,Campo,male,72,False,1,0,1,1,True,3,False,2,1,14815,30,False,0
Calixto,Borrás,male,59,True,2,0,0,1,False,3,False,0,2,12789,42,False,0
Andres,Aliaga,male,68,False,5,0,1,1,False,2,False,0,1,15510,41,False,0
Andres,Mascaró,male,63,False,6,0,1,1,False,2,False,0,2,16689,21,False,0
Gervasio,Riba,male,79,False,2,0,2,1,True,1,False,0,3,15079,35,False,0
Selena,Durán,female,74,False,4,0,2,1,False,2,False,0,3,23015,33,False,2
Osvaldo,Anguita,male,74,False,4,0,1,1,False,1,False,0,1,14689,42,False,3
Carmina,Mayo,female,72,False,2,0,1,1,False,2,False,0,4,16460,42,False,0
Dolores,Crespo,female,78,False,2,0,3,1,True,1,False,0,3,17118,26,False,0
Felix,Blasco,male,59,False,3,0,1,1,False,1,True,0,4,29658,24,False,3
Lucia,Ferrández,female,63,False,3,0,2,4,True,3,False,0,2,19404,44,False,0
Teobaldo,Guzmán,male,70,False,6,0,1,1,False,3,False,0,4,13373,41,False,0
Guillermo,Lasa,male,59,False,6,0,0,1,False,1,False,0,2,21767,41,False,0
Dario,Morata,male,72,False,6,0,2,2,False,2,False,0,2,21513,43,False,2
Amanda,Bonilla,female,82,False,6,0,2,1,True,2,False,0,3,40675,43,False,0
Valentin,Rocamora,male,69,True,4,0,0,1,False,2,False,0,1,11921,18,False,0
Esmeralda,Carrasco,female,74,False,6,0,0,4,False,2,False,1,4,18868,44,False,0
Ceferino,Cáceres,male,77,False,4,0,2,4,False,3,False,0,1,18847,41,True,0
Jordan,Beltran,male,82,False,4,0,2,4,True,2,False,0,4,12848,44,False,0
Alfonso,Marco,male,88,False,6,0,1,1,False,3,True,0,4,13978,43,False,0
Andres Felipe,Simó,unknown,73,False,2,0,2,1,False,2,False,0,4,16373,40,False,0
Ainara,Porcel,female,71,False,1,0,2,1,False,3,False,0,3,18252,40,False,0
Ainara,Leal,female,74,False,4,0,2,4,False,2,True,0,4,11733,15,False,3
Loreto,Larrea,male,59,False,2,3,2,1,False,2,False,1,3,13141,42,False,3
Dominga,Escalona,female,69,False,2,0,2,1,True,3,False,0,2,20477,36,False,0
Gisela,Fernandez,female,75,True,6,0,2,1,True,2,False,0,3,21162,35,False,2
Mauricio,Gascón,male,61,False,2,0,0,1,False,2,False,0,4,37386,42,False,0
Santos,Ribas,andy,67,True,6,0,0,1,False,2,False,0,1,19792,44,False,0
Onofre,Figueras,unknown,64,True,2,2,0,1,False,2,False,1,2,12046,35,False,2
Balduino,Juan,male,69,False,3,0,2,4,False,1,False,0,4,11824,23,False,0
Artemio,Ortiz,male,59,False,2,0,1,6,True,2,True,0,4,20708,44,False,0
Xavier,Ureña,male,85,True,1,0,2,1,False,2,False,0,3,19518,30,False,1
Ruben,Cantón,male,59,False,3,0,2,1,False,2,False,0,3,18147,42,False,0
Adelardo,Giner,unknown,71,False,4,0,1,1,False,2,False,0,2,20108,21,False,3
Isidro,España,male,69,False,2,0,5,1,False,2,False,0,3,13058,44,False,3
Evelia,Iniesta,female,64,False,4,0,2,1,False,2,False,0,4,15600,36,False,0
Febe,Cepeda,unknown,71,False,5,0,1,1,False,3,False,0,3,11816,38,False,0
Adelia,Revilla,female,63,False,2,0,1,2,True,1,False,0,1,14416,43,False,0
Estela,Martí,female,59,False,6,0,1,1,False,2,False,0,2,13686,44,False,0
Miriam,Abellán,female,68,False,3,0,2,1,True,1,False,0,4,20414,42,False,0
Marco,Pi,male,63,False,4,0,2,1,False,2,False,0,1,36205,35,False,3
Fabiola,Zabaleta,female,64,True,1,0,1,1,True,3,False,0,1,36270,38,False,3
Loreto,Lillo,male,58,False,6,0,2,1,False,2,True,1,1,13636,15,False,3
Regina,Carballo,female,62,False,1,0,3,1,True,2,False,0,2,16552,40,False,0
Vito,Duran,male,59,True,1,0,0,2,False,2,False,0,4,16440,40,False,0
Marianela,Ayllón,female,63,True,1,0,2,1,False,2,False,1,2,26141,31,False,0
Reynaldo,Martínez,male,63,False,5,0,0,6,False,3,False,0,2,12046,41,False,0
Caridad,Cabañas,female,73,False,5,0,2,1,True,2,False,0,2,15871,43,False,3
Eleuterio,Moreno,male,67,False,6,0,0,1,False,2,False,0,5,25615,44,False,1
Anita,Viñas,female,72,False,3,0,1,1,False,2,False,0,4,14606,41,False,3
Iban,Herrera,male,77,False,2,0,2,2,True,2,False,0,2,24088,40,False,0
Amalia,Pons,female,59,False,4,0,0,1,False,2,True,0,4,28198,40,False,0
Gil,Maza,male,77,False,3,0,1,1,True,3,False,0,3,13775,18,False,3
Chelo,Lamas,female,66,False,4,0,2,2,True,2,False,0,4,25241,43,True,3
Ines,Navas,female,64,False,3,0,2,2,True,3,True,0,5,19450,38,False,0
Mireia,Barragán,female,69,False,6,0,2,1,True,2,True,0,1,17656,42,False,0
Gil,Mendizábal,male,60,False,2,0,2,1,True,2,False,0,1,31245,37,False,0
Paco,Abellán,male,73,False,5,0,0,1,False,2,False,0,3,37533,43,False,0
Dionisia,Niño,female,76,False,6,0,2,4,False,3,False,0,2,14563,37,False,2
Remedios,Tamayo,female,86,False,3,0,2,1,False,1,False,0,4,11082,35,False,0
Begona,Llamas,unknown,62,False,2,0,1,1,True,3,False,0,3,10989,42,False,0
Jovita,Ledesma,female,77,False,6,0,2,1,False,1,False,0,2,17165,44,False,0
Emperatriz,Cañellas,female,88,True,5,0,2,6,False,1,False,0,3,21956,43,False,3
Benjamin,Puerta,male,59,False,4,0,1,1,False,2,False,0,4,20227,40,False,0
Ursula,Palau,female,66,False,4,0,1,1,False,2,False,0,4,24107,44,False,0
Francisco,Nogueira,male,68,False,5,0,2,2,False,2,False,0,5,11656,25,False,0
Lupe,Medina,mostly_female,59,False,3,0,2,1,False,2,False,0,2,16247,36,False,0
Curro,Galvez,unknown,58,True,5,3,1,1,True,2,False,0,3,20463,42,False,3
Ale,Coello,male,60,True,6,0,5,4,False,2,False,0,3,18981,44,False,3
Margarita,Iniesta,female,72,False,3,0,2,1,False,2,False,0,5,18453,15,False,3
Javiera,Figuerola,female,96,False,1,0,0,1,False,2,False,0,3,25022,42,False,3
Florentina,Rodriguez,female,91,False,5,0,2,1,False,2,False,0,5,20331,40,False,2
Nicanor,Alonso,male,62,False,4,0,2,1,False,2,False,0,3,15499,44,False,0
Luciano,Lago,male,73,False,4,0,1,1,False,2,False,0,1,11228,40,False,0
Benigna,Corral,female,82,False,6,0,0,1,True,2,True,0,4,12937,40,False,1
Cecilio,Torralba,male,73,False,3,0,0,1,False,2,False,0,2,27875,43,True,0
Nazaret,Borrell,unknown,69,False,1,0,1,1,False,2,False,0,4,16353,37,False,2
Yago,Colom,unknown,77,False,4,0,2,1,False,2,False,0,5,17950,18,False,0
Valeria,Samper,female,67,False,4,0,1,1,False,2,False,0,1,15628,35,False,0
Marisela,Mateu,female,68,False,4,0,0,1,False,2,False,0,5,25002,33,False,0
Gregorio,Márquez,male,65,False,3,0,2,1,False,2,True,0,2,17331,40,False,0
Magdalena,Corral,female,72,False,1,0,1,2,False,2,False,0,4,13059,44,False,0
Paula,Huerta,female,79,False,6,0,2,1,False,2,False,0,3,28437,35,False,0
Armida,Molina,female,76,True,2,0,2,1,False,2,True,1,1,23435,36,False,0
Fanny,Roman,female,64,False,3,0,7,1,True,2,False,0,5,26411,41,False,0
Coral,Pazos,female,63,True,4,0,2,1,False,3,False,0,1,21324,38,False,3
Yaiza,Novoa,unknown,68,False,3,0,1,1,False,3,False,0,1,20289,32,False,0
Gabriel,Solano,male,59,False,6,0,0,1,True,1,False,0,4,24898,41,False,3
Ursula,Vidal,female,69,False,6,0,2,1,True,2,False,0,2,13555,43,False,0
Porfirio,Cuevas,male,77,False,3,0,0,4,False,3,False,0,2,16240,43,False,0
Yolanda,Agustín,female,67,False,3,0,0,1,True,3,False,0,1,23608,27,False,0
Carina,Benítez,female,66,False,5,0,0,1,False,3,False,0,3,23121,39,False,0
Dolores,Benavides,female,87,False,5,0,2,1,False,1,False,0,3,16970,31,False,3
Luis,Morán,male,69,False,5,0,2,1,False,2,False,0,4,11714,22,False,0
Eliana,Sánchez,female,76,False,6,0,2,1,True,2,False,0,1,15432,16,False,0
Luz,Zurita,mostly_female,79,False,2,0,1,1,False,2,False,0,3,20969,41,False,0
Albano,Gárate,male,79,True,3,0,2,1,True,2,True,0,4,26068,42,False,3
Ema,Giner,female,62,False,2,0,2,1,False,2,False,0,1,21302,42,False,0
Juliana,Cifuentes,female,66,False,6,0,1,2,True,3,False,0,3,13543,42,False,0
Nando,Alcázar,male,73,False,4,0,0,1,True,1,True,0,3,13015,40,False,0
Pio,Saavedra,male,78,False,6,0,2,1,False,2,False,0,3,23534,32,False,2
Tadeo,Cazorla,male,61,True,1,0,2,4,True,1,False,0,1,12451,43,False,0
Ruben,Milla,male,67,False,6,0,6,1,False,2,False,0,5,17882,42,False,2
Bartolome,Armas,unknown,71,False,4,0,1,1,True,2,False,0,2,12537,23,False,0
David,Capdevila,male,84,False,2,0,1,1,False,3,False,1,2,26527,44,False,0
Rene,Carmona,male,62,False,6,0,2,1,False,2,False,1,2,18881,42,False,3
Eladio,Roma,male,64,True,4,2,2,1,True,2,False,0,3,24333,43,False,2
Martin,Chaves,male,76,False,1,0,2,1,False,1,False,2,4,21386,31,False,0
